tweet,sentiment
mp flop peopl want prime minist good save countri,1
alok pandey gargirawat bjp india narendramodi ecisveep neutral comment video bjp leader circul one wrong justifi anoth let take cogniz event debar contest,0
dr murli manohar joshi write ec fake letter circuit name,0
scuffl broke congr worker amp bjp support congr candid mumbai north urmila matondkar elect campaign borivali,1
nationalist name religion someon murder stand famili ask priyankagandhi follow live updat,1
elector arithmet alon account modi chemistri mani young indian ca spell amp natur unpreced enchant ought examin,1
msm need decid long continu promot type leader,0
lok sabha elect live updat rahul gandhi priyanka campaign raj babbar,1
director amit masurkar tell namrata joshi elect happen north korea let equat democraci,1
rt pibmumbai take give bribe elect offenc section b e includ ca liquor free gift download cvigil app play role ensur free fair elect,1
mumbai north urmila matondkar elect campaign borivali,1
pm modi biopic cheap propaganda elect inspit bjp support stand decis elect commiss let relea doubt get leak insid,1
take give bribe elect offenc section b e includ ca liquor free gift download cvigil app play role ensur free fair elect,1
scuffl broke congr worker amp bjp support congr candid mumbai north urmila matondkar elect campaign borivali,1
speak live favour candid,1
thesamirabba real face secureri india,1
top two parti repres india depriv minor class respect,1
karnataka live updat elect heat inckarnataka sought ec interven transfer chief region free fair poll state live updat,1
vote bjp india nda candid south central mumbai shewal rahul ji,1
great power come great respons alway part creat social awaren time,1
balakot effect cool young vote favour bjp despit anxieti unemploy way wind blow eight factor watch write yogendrayadav,1
kirronkherbjp want comment articl chandigarh kirron kher adopt villag cri help mp claim rs cr spent,0
question modi answer ju parent elect option except atalji atalji lo elect fact never option,1
keerthi jalli hailakandi deputi commission cum district elect offic felicit year old sargul bibi pati made shg member algapur eci mascot hailakandi dc hailakandi,1
himach prade bjp chief satpal singh satti speak solan congr presid rahul gandhi chowkidar chor hai slogan note strong languag,1
scuffl broke congr worker amp bjp support congr candid mumbai north urmila matondkar elect campaign borivali,1
gauravcsaw ye baat ka jeeta jaagta saboot hai good major ppl mu vote wise save futur gener,1
scuffl broke congr worker amp bjp support congr candid mumbai north urmila matondkar elect campaign borivali,1
hallmark mba educ student right citizen one hbsian repres us point right leader india,1
ka kaccha ab janta utaregi main ju wait amp watch silent reaction supposedli progress amp dynam yadavakhil clearli indic support cheap mental within parti httweet,1
chief minist myogiadityanath accus incindia adopt soft approach toward terrorist naxal,1
scuffl broke congr worker amp bjp support congr candid mumbai north urmila matondkar elect campaign borivali,1
sc examin elect commiss power candid make speech,1
current elect mood uk india rickastley,1
bjp india releas th candid li lok sabha assembl elect follow live updat,1
matter big small one everi vote equal power becom true hero go vote court,1
dp sati true appli voter major vote assembl elect voter vote villag amp hyderabad wit low voter turnout th april,1
bjp india mp hemamalini campaign husband dharmendra recal humbl begin help becom success actor son farmer work hard field young said,1
matter big small one everi vote equal power becom true hero go vote court,1
elect commiss take note al disgust remark jaya prada,1
dear ani strong languag caution tweet abu himach bjp chief ki gaali de raha hai sushmaswaraj,1
clash break incindia worker bjp india support officialurmila campaign follow officialurmila file polic complaint,0
see candid nare maheshwari say ahead,1
massiv suprem court issu notic rahul gandhi wrongli attribut statement media public rafal matter seen idiot life think amp speak repres incindia rahulgandhi,0
gopal sahu declar congr candid hazaribagh jharkhand,1
day thought give hand chanc laugh loud,1
narendramodi landslid victori voter today split vertic pro modi anti modi major shall win weekli take mid day,1
modi ji pure famili member thief chowkidar chor nehi hain gandhi famili chor hain rahulgandhi incindia,1
time action make vote voic rpsanjivgoenkagroup present network grp initi urg everyon go vote watch actor tripathiipankaj appeal public vote,1
gopal sahu declar congr candid gener elect hazaribagh jharkhand,1
pm modi visit tomorrow elect campaign meet held today gandhinagar presenc district collector file imag,1
sitaramyechuri kerala elsewher blabber expect rd may u b full time twitter activi sinc ur lot b unemploy kirenrijiju bjp keralam bjp bengal kummanam vmbjp,1
long queue poll booth check home,0
lalu yadav corrupt politician jail famili still enjoy stolen money,0
live sc send notic govt ec bring nation parti rti get late updat,0
congr candid kerala thiruvananthapuram lok sabha constitu shashi tharoor tharoor sit weigh scale templ collaps injur head,1
dynam amp popular leader amp former union minist sri rajivprataprudi file nomin april ralli organis nagarpalika maidan,1
ahead poll result pm narendra modi readi respect religion modi direct offici prepar day religi agenda,1
unlik may want believ anyth certain bjp wave saw protest entri women write ashlinpmathew read find,1
gopal sahu declar congr candid hazaribagh jharkhand sourc ani,1
bjp set retain seat share fir pha interact map show real pictur,1
nation commiss women taken cognis derogatori comment samajwadi parti candid azam khan bjp rampur candid jayaprada decid send show cau notic,1
rt timesofindia gopal sahu declar congr candid hazaribagh jharkhand report ani,1
much arrog confid modi speak deject feku,1
sc issu notic union india elect commiss india plea seek direct bring nation state recognis polit parti ambit rti right inform,1
gopal sahu declar congr candid hazaribagh jharkhand report ani,1
small villag amroha district model renew energi usag watch video know amazingli inspir villag,0
priyankagandhi great one di,1
mumbai mp spent major mplad fund toilet drainag respons local administr know mp spent fund allot full report,1
gopal sahu cont congr candid hazaribagh constitu jharkhand,1
rt timesofindia naveen patnaik govt fail complet implement scheme whether provid rs lakh insur cover ayushmaan bharat toilet scheme myogiadityanath,0
warm welcom given peopl support stand give strength perform well,1
gopal sahu declar congr candid hazaribagh jharkhand,1
nsd air broadcast special live programm today topic money power elect elector reform stand polit parti voter awaren tune fm gold pm,1
long queue poll booth check home,0
gopal sahu declar congr candid hazaribagh jharkhand,1
milanv talk peopl vote candid crimin background ri polit competit need digit campaign mbathija,1
sc direct poll bodi watch pm modi biopic submit decis seal cover,1
complaint file azam khan sexi remark jaya prada,0
fir file azam khan jaya prada say cont elect,1
even cast religion remain domin factor elect regionali poll issu appear fail appeal voter bkparashardeori,1
gopal sahu declar congr candid hazaribagh jharkhand,1
mr gopal sahu cont congr candid hazaribagh constitu jharkhand,1
posit state presid congr minor cell vacant sinc may worker said minor dept state lack organis structur need engag voter,0
gopal sahu declar congr candid hazaribagh jharkhand,1
small chang eventu add huge result take babi step toward small chang join campaign dont sell preciou vote,0
top leader bjp congr schedul addr elect ralli today bjp presid amit shah addr two public meet rahul gandhi campaign saurashtra region today,1
choos like choos mbb year student major surgeri self one stupid,0
ask vote name follow make india digit india skill india jan dhan bullet train achch din gdp statu uniti black money lokpal,0
tdp agent know hack evm real tdp make public amp move ec way would done rather u experti win go elect hack simpl logic,1
poll win parliamentari seat dchautala bishnoikuldeep chbirendersingh abhayschautala,1
offici summon tuesday inflammatori remark ask action taken remark peopl,1
sc express displeasur ec limit power act leader like mayawati yogi adityanath make statement along religi line violat model code conduct elect,1
